provider-name,street,city,state,country,number,website link,in this location
"Ariel Ostad MD PC - Cosmetic, Laser & Dermatologic Surgery ", 897 LEXINGTON AVE, NEW YORK New,York, United States     ,(212) 517-7900,https://www.drarielostad.com/,"Gentle Pro ™  Series, PicoWay ®"
A Gentle Solution , 715 PARK AVE APT 1A, NEW YORK New,York, United States     ,(212) 396-2880,,
Dennis Gross Dermatology , 900 5TH AVE, NEW YORK New,York, United States     ,(212) 725-4555,https://www.dennisgrossmd.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
HEIGHTS DERMATOLOGY AND LASER , 905 5TH AVE, NEW YORK NEW,YORK, United States     ,(718) 852-4646,http://www.heightsderm.com/,Gentle Pro ™  Series
Vicki Morav , 19 E 71ST ST, New York New,York, United States     ,(212) 744-4753,http://www.vickimorav.com/,Gentle Pro ™  Series
Alinea Medical Spa , 205 E 69TH ST, NEW YORK New,York, United States     ,(646) 476-5791,,
Satori Laser Hair Removal , 131 W 72ND ST, New York New,York, United States     ,(212) 255-2588,https://www.satorilaser.com/,Gentle Pro ™  Series
Barnett Dermatology , 163A East 70th Street, New York New,York, United States     ,(212) 734-2800,http://www.barnettdermatology.com,Gentle Pro ™  Series
"Melissa Chan, MD, PLLC ", 70 BOWERY RM 505, NEW YORK New,York, United States     ,2123432536,https://apl.com,"Gentle Pro ™  Series, Profound ™"
Hebe International Skincare Center , 52 ORCHARD ST, NEW YORK New,York, United States     ,(718) 427-0782,https://www.hebeintlny.com,Gentle Pro ™  Series
Satori Laser Hair Removal , 988 LEXINGTON AVE, NEW YORK NEW,YORK, United States     ,(212) 255-2588,https://www.satorilaser.com/,Gentle Pro ™  Series
Orentreich Medical Group , 909 5TH AVE, NEW YORK New,York, United States     ,(212) 794-0800,http://www.orentreich.com/,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Maxwax Inc. , 167 W 74TH ST, NEW YORK New,York, United States     ,(212) 580-8040,,
"Dr. Amy Lewis, MD ", 120 E 75TH ST, NEW YORK New,York, United States     ,(212) 288-6133,http://www.amyblewismd.com/,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Downtown Dermatology , 291 BROADWAY RM 1803, New York New,York, United States     ,(212) 233-2995,https://downtowndermnyc.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
CORNELL UNIV. MED. COLLEGE , 1305 YORK AVE FL 9, New York New,York, United States     ,(646) 962-3376,,
351299 INC , 911 MANHATTAN AVE, BROOKLYN NEW,YORK, United States     ,,,
"VALAURI, FREDERICK A. ", 47 E 77TH ST STE 201, NEW YORK New,York, United States     ,(212) 439-0080,https://www.drvalauri.com/,Gentle Pro ™  Series
Spruce & Bond ," 1441 2nd AveUpper East Side", New York New,York, United States     ,(212) 366-6060,https://www.sprucebond.com/,Gentle Pro ™  Series
RUZICA DE FALICA NAIL & SKIN CENTER LLD , SKIN CENTER LLD 330 EAST 76TH STREET, New York New,York, United States     ,(212) 794-0331,,
Rich Bich Clinic , 16 E 79TH ST, NEW YORK NEW,YORK, United States     ,(347) 752-3514,,
"Monica Halem, MD ", 988 5TH AVE, NEW YORK New,York, United States     ,(212) 988-2400,http://monicahalemmd.com/,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
"Michele Green, MD ", 156 E 79TH ST APT 1B, NEW YORK New,York, United States     ,(212) 535-3088,http://www.michelegreenmd.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta, VelaShape ®"
"PARK LENOX SURGICAL, P.C. ", 130 E 77TH ST # 13, NEW YORK New,York, United States     ,(212) 434-3400,,
"Vasicka, Myriam ", 895 PARK AVE, NEW YORK New,York, United States     ,(212) 734-1017,https://www.yelp.com/biz/vasicka-myrium-new-york,Gentle Pro ™  Series
Bellalaser Inc. , 680 MANHATTAN AVE, BROOKLYN New,York, United States     ,(718) 389-2491,https://icloud.com,Gentle Pro ™  Series
Purely Natural MedSpa , 135 N 9TH ST, BROOKLYN New,York, United States     ,(347) 599-1364,,
A Gentle Solution , 510 E 80TH ST APT 12A, NEW YORK NEW,YORK, United States     ,(212) 396-2880,,
"Arielle NB Kauvar, M.D.-NY Laser Skin Care (MAB) ", 1044 5TH AVE, New York New,York, United States     ,(212) 249-9440,http://www.nylaserskincare.com/,"Profound ™ , Vbeam ®  Perfecta, VelaShape ® , Gentle Pro ™  Series, PicoWay ®"
Dr. Amy Wechsler Dermatology , 45 E 85TH ST UNIT 1CD, NEW YORK New,York, United States     ,(212) 396-2500,https://www.dramywechsler.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Schweiger Dermatology Group , 600 W PUTNAM AVE, Greenwich,Connecticut, United States     ,(844) 337-6362,http://www.schweigerderm.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
"Dr. Elena Jones, MD ", 108 E 86TH ST STE 1N, NEW YORK New,York, United States     ,(212) 717-0352,http://drjones.unaux.com,Gentle Pro ™  Series
Eugene G Zappi MD , 21 E 87TH ST STE 1B, NEW YORK New,York, United States     ,(212) 410-5004,http://www.dr-zappi.com/,Gentle Pro ™  Series
Satori Laser Hair Removal , 332 E 86TH ST, New York New,York, United States     ,(212) 255-2588,https://www.satorilaser.com/,Gentle Pro ™  Series
New York Laser Aesthetics , 510 E 85TH ST APT 6A, NEW YORK New,York, United States     ,(212) 249-0393,http://www.nylaseraesthetics.com/,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
"IACOBELLIS, FRANCIS, M.D. ", 153 EAST 88TH STREET, NEW YORK New,York, United States     ,,,
SkinSpirit , 160 E 89TH ST, NEW YORK New,York, United States     ,(650) 324-3800,https://www.skinspirit.com,Gentle Pro ™  Series
"Anetta Reszko, MD ", 1112 PARK AVE STE 1A, NEW YORK New,York, United States     ,(646) 759-8449,https://reszkodermatology.com,Gentle Pro ™  Series
"Orit Markowitz, MD ", 1150 5TH AVE STE 1A, NEW YORK New,York, United States     ,(212) 828-3120,https://optiskinmedical.com,"Vbeam ®  Prima, CO2RE ® , Matrix ™ , Gentle Pro ™  Series, PicoWay ®"
Contemporary Laser ," 231 WEST 96TH STREET,SUITE 2B,OFFICE#1,", New York New,York, United States     ,(917) 371-0398,,
Evolve Medical Holdings LLC ," 263 GRAND ST STORE FRONT ENTRANCE", JERSEY CITY New,Jersey, United States     ,(800) 867-8015,https://evolvemedspa.com,Gentle Pro ™  Series
Glam Body Sugaring Boutique , 287 GRAND ST, JERSEY CITY NEW,JERSEY, United States     ,(551) 500-8229,,
"Salah Taha, MD ", 550 SUMMIT AVENUE SUITE 203, JERSEY CITY New,Jersey, United States     ,201-659-0536,,
Satori Laser Hair Removal , 155 MONTAGUE ST, BROOKLYN New,York, United States     ,(212) 255-2588,https://www.satorilaser.com/,Gentle Pro ™  Series
Congregation Chasdei Ezriel Yehuda , 111 LYNCH ST, BROOKLYN NEW,YORK, United States     ,,,
Boutique Dermatology & Aesthetics , 4 MAIN ST BLDG F, Edgewater New,Jersey, United States     ,(844) 433-7636,,
Angelica Aesthetics , 81 WILLOUGHBY ST # B12, BROOKLYN New,York, United States     ,(347) 524-4770,,
Rejuvelase , 727 BEDFORD AVE BSMT, BROOKLYN NEW,YORK, United States     ,(347) 423-5494,,
D&B Laser , 31 SPENCER ST, BROOKLYN NEW,YORK, United States     ,(347) 309-3206,,
H&K Health Beauty , 31-80 41ST ST, ASTORIA NEW,YORK, United States     ,(917) 587-2050,,
NATURA SPA AND BOUTIQUTE CORP. , 3079 STEINWAY ST, ASTORIA New,York, United States     ,(718) 956-5530,http://naturaspany.com,Gentle Pro ™  Series
B You Laser - Astoria , 30-71 STEINWAY ST, QUEENS NEW,YORK, United States     ,,,
Violetta Laser LLC , 707 MYRTLE AVE, BROOKLYN New,York, United States     ,(347) 525-4382,,
Khrom Dermatology , 239 COURT ST, BROOKLYN New,York, United States     ,(718) 615-4002,http://www.khromdermatology.com/,"Gentle Pro ™  Series, Nordlys ™ , Exceed ™"
Up Lift Spa , 120 E 116TH ST, New York New,York, United States     ,(917) 921-9115,https://upliftspanyc.com/,Gentle Pro ™  Series
NATURA SPA AND BOUTIQUTE CORP. , 3178 STEINWAY ST, ASTORIA New,York, United States     ,(718) 956-5530,http://naturaspany.com,Gentle Pro ™  Series
Renew Esthetics MediSPA , 2271 26TH ST, ASTORIA New,York, United States     ,(718) 204-0458,http://renewesthetics.com,"Gentle Pro ™  Series, VelaShape ®"
Do NOT Support - out of business , 3120 54th St., Woodside New,York, United States     ,(212) 532-0011,,
Gentle Touch Hair Removal , 2255 31ST ST STE 204, Astoria New,York, United States     ,(718) 721-0036,http://gentletouchhair.com,Gentle Pro ™  Series
CORNELL UNIV. MED. COLLEGE , 38 6TH AVE, BROOKLYN New,York, United States     ,(646) 962-3376,,
BYou Laser LLC , 285 FLATBUSH AVE, BROOKLYN New,York, United States     ,(647) 893-2424,,
Peach Fuzz Laser , 449 NOSTRAND AVE, BROOKLYN NEW,YORK, United States     ,(917) 682-4643,,
"DIN, SAIF VO ", 326 7TH ST, BROOKLYN New,York, United States     ,(718) 965-1234,,
"Smooth Endings, LTD ", 510 2ND ST, BROOKLYN New,York, United States     ,(718) 965-5151,https://SmoothEndings.com,Gentle Pro ™  Series
Pervaiz Qureshi MD , 3720 76TH ST, JACKSON HEIGHTS New,York, United States     ,(347) 305-7766,https://medicalweightlosspc.com,Gentle Pro ™  Series
Reviva Aesthetics , 8050 BAXTER AVE # P2, ELMHURST New,York, United States     ,7184339494,,
Abu Moniruzzaman , 40-28 82nd Street, Elmhurst New,York, United States     ,(516) 240-8079,,
"SUAREZ, PEDRO ", 40-08b Forley Street, Elmhurst New,York, United States     ,,,
Chaya's House of Beauty , 1229 SAINT JOHNS PL, BROOKLYN NEW,YORK, United States     ,(718) 809-4981,,
Bye Bye Ink , 7517 METROPOLITAN AVE, MIDDLE VILLAGE New,York, United States     ,(718) 577-7306,,
Queens Laser Hair Removal , 5910 92ND ST, ELMHURST New,York, United States     ,(718) 835-4040 (718) 476-3299,http://www.queenslaserandskin.com,Gentle Pro ™  Series
Maayan Skin Care and Laser spa , 489 SCHENECTADY AVE, BROOKLYN New,York, United States     ,(646) 409-2251,,
KINGS COUNTY HOSPITAL , 451 CLARKSON AVE FL 5, Brooklyn New,York, United States     ,,,
Sugaring Brooklyn , 62 E 21ST ST APT 6A, BROOKLYN NEW,YORK, United States     ,(917) 617-7187,https://sugaringbrooklyn.com,Gentle Pro ™  Series
Yager Plastic Surgery , 130 FORT WASHINGTON AVE, NEW YORK New,York, United States     ,(212) 543-1700,http://www.yagerplasticsurgery.com/,"Gentle Pro ™  Series, VelaShape ®"
Artemis Wax , 61-35 JUNCTION BLVD, QUEENS NEW,YORK, United States     ,(310) 804-2117,https://artemislanelp.com,Gentle Pro ™  Series
Pureen MD , 1608 LEMOINE AVE, FORT LEE NEW,JERSEY, United States     ,(201) 579-0088,,
"MALAKOV, ROBERT, M.D. ", 98-120 Queens Boulevard Suite 1-LM, Rego Park New,York, United States     ,,,
Aesthetic Laser Rentals , 2746 FULTON ST, BROOKLYN NEW,YORK, United States     ,(440) 318-4139,,
Mash Beauty Salon , 406 CHURCH AVE, BROOKLYN New,York, United States     ,(718) 633-0086,,
Inn on the Skin , 8021 MYRTLE AVE, GLENDALE New,York, United States     ,,,
Hendy Weiss , 1247 40TH ST, BROOKLYN New,York, United States     ,(718) 854-1574,,
E-Laser , 1234 41ST ST, BROOKLYN NEW,YORK, United States     ,,,
Electrolysis by Yocheved , 3609 15TH AVE, BROOKLYN New,York, United States     ,(845) 587-2231,,
Bared Monkey Laser Spa , 5604 7TH AVE STE 1, BROOKLYN New,York, United States     ,(212) 256-9777,https://www.baredmonkey.com,Gentle Pro ™  Series
Glolase Inc , 1155 47TH ST, BROOKLYN NEW,YORK, United States     ,,,
Fabulase , 1452 41ST ST, BROOKLYN NEW,YORK, United States     ,(718) 306-2369,,
Lavender Beauty , 1179 51ST ST, BROOKLYN NEW,YORK, United States     ,,,
Brooklyn Laser Spa , 69-12 AUSTIN ST, QUEENS NEW,YORK, United States     ,(929) 461-6682,,
Unique Clinique , 401 DITMAS AVE, BROOKLYN NEW,YORK, United States     ,,,
H.S. Spa , 4217 16TH AVE APT A8, BROOKLYN New,York, United States     ,(347) 578-4607,,
KHALDON ALSAADI ," 6902 Narrows Ave Unit # 1C", Brooklyn New,York, United States     ,4129773320,,
Smooth Touch , 699 E 2ND ST, BROOKLYN NEW,YORK, United States     ,(718) 940-6500,,
Beaut , 4023 18TH AVE, brooklyn New,York, United States     ,(917) 239-3111,,
Esthetics by Sandra Velandia , 107 - 06 71ST RD SUITE 302, FOREST HILLS NEW,YORK, United States     ,(516) 474-9036,,
"Vanity Laser - Ohanes Cholakian, M.D. ", 10848 70TH RD STE 2L, FOREST HILLS New,York, United States     ,(718) 200-8961,http://vanitylaser.com/,Gentle Pro ™  Series
Aesthetic Laser Rentals , 7147 AUSTIN ST, FOREST HILLS NEW,YORK, United States     ,(440) 318-4139,,
Frumie Lezer , 1266 58TH ST, BROOKLYN NEW,YORK, United States     ,,,
Mor Beauty , 5009 16TH AVE, BROOKLYN New,York, United States     ,6469370620,,
Berkowits School , 10725 METROPOLITAN AVE, FOREST HILLS New,York, United States     ,(718) 544-4234,,
Glam Glow NY INC , 90-15 JAMAICA AVE, WOODHAVEN NEW,YORK, United States     ,,,
Ace NYC Laser , 500 FOSTER AVE, BROOKLYN New,York, United States     ,(718) 853-2426,,
Manhattan Laser Spa , 7802 3RD AVE, BROOKLYN New,York, United States     ,(212) 334-2470,https://www.manhattanlaserspa.com,"Gentle Pro ™  Series, VelaShape ®"
Proskin Med Spa , 37-12 PRINCE ST STE 2C, FLUSHING New,York, United States     ,(929) 666-0830,,
Rejuvenate Spa NY , PO BOX 4, BRONX New,York, United States     ,(917) 471-3425,,
Leibish Schecter , 1744 57TH ST, BROOKLYN New,York, United States     ,(718) 673-1454,,
Fab Electrolysis , 1322 CONEY ISLAND AVE, BROOKLYN NEW,YORK, United States     ,(718) 360-2902,,
CREATIVE REWARDS , 980 E 12TH ST, BROOKLYN NEW,YORK, United States     ,(718) 437-2367,https://CREATIVEREWARDS.COM,Gentle Pro ™  Series
Aesthetic Laser Rentals , 8023 5TH AVE, BROOKLYN New,York, United States     ,(440) 318-4139,,
"LIGRESTI DERMATOLOGY ASSOCIATES, P.A. "," 36 Newark Avenue - Suite 120 Dominick J. Ligresti, M.D.", Belleville New,Jersey, United States     ,(973) 759-6569,,
Da Noi on Fifth Salon & Spa , 8214 5TH AVE, BROOKLYN New,York, United States     ,(718) 491-3000,http://www.danoionfifth.nyc/,Gentle Pro ™  Series
Supreme Lasers Hair Removal , 1753 48TH ST, BROOKLYN New,York, United States     ,(718) 851-5753,,
Jumpstart Medical , 142-42 BOOTH MEMORIAL AVE, FLUSHING New,York, United States     ,(917) 932-2315,https://jumpstartmedical.care,Gentle Pro ™  Series
BELLA LASER-ELIN AYALA , 701 86TH ST, BROOKLYN New,York, United States     ,(718) 238-7982,https://www.bellalaser.com,"Gentle Pro ™  Series, VelaShape ®"
Larisa’s Laser hair removal , 141-36 71ST AVE, FLUSHING NEW,YORK, United States     ,(646) 898-7844,,
True Laser Spa , 124-34 QUEENS BLVD, KEW GARDENS NEW,YORK, United States     ,(718) 404-7048,,
METRO DERMATOLOGY , 14472 NORTHERN BLVD STE 202 STE 202-203, FLUSHING New,York, United States     ,(718) 886-9000,http://leedermatology.com/,"Gentle Pro ™  Series, Vbeam ®  Prima"
Avantage di gio , 2391 DAVIDSON AVE, BRONX NEW,YORK, United States     ,(646) 506-5004,,
D&B Laser , 2607 NOSTRAND AVE, BROOKLYN New,York, United States     ,(347) 309-3206,,
Magic Laser Spa , 1813 AVENUE M, BROOKLYN NEW,YORK, United States     ,(917) 495-9977,,
Kasuga beauty , 3731 149TH ST, FLUSHING NEW,YORK, United States     ,(929) 501-1369,https://GMAIL.COM,Gentle Pro ™  Series
HAIR NO MORE , 145-14 14TH AVE, WHITESTONE New,York, United States     ,(917) 903-9329,,
Northern Center for Plastic Surgery , 700 E PALISADE AVE, ENGLEWOOD CLIFFS NEW,JERSEY, United States     ,(201) 820-5280,https://www.njplasticsurgerycenter.com/,Gentle Pro ™  Series
Skin Envy , 9707 3RD AVE, BROOKLYN NEW,YORK, United States     ,(917) 605-4428,,
Fortec Medical , 144 DONMOOR CT, GARNER North,Carolina, United States     ,(330) 656-4301,https://fortecmedical.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta, CO2RE ®"
HACKENSACK MEDICAL CENTER - Pediatric , 155 POLIFLY RD STE 101, Hackensack New,Jersey, United States     ,(551) 996-8697,,
Refreshed Beauty , 1484 E 8TH ST, BROOKLYN New,York, United States     ,(347) 513-0581,,
Evelyn Saalkind , 1523 E 13TH ST, BROOKLYN NEW,YORK, United States     ,(732) 998-4265,,
Microblading by Shiraz , 1535 E 17TH ST, BROOKLYN New,York, United States     ,(718) 755-2043,,
"ALESSIO, D.O. MARYANN ", 349 Passaic Ave, NUTLEY New,Jersey, United States     ,(973) 667-8889,,
Resiliant Hair Removal LLC , 1621 E 32ND ST, BROOKLYN NEW,YORK, United States     ,(848) 224-9557,,
Exhale Laser , 15031 UNION TPKE # 1, FLUSHING New,York, United States     ,(347) 494-8899,,
MGMD Dermatology - Advanced Science for Beautiful Skin , 106 GRAND AVE, ENGLEWOOD New,Jersey, United States     ,(201) 567-8884,http://mgmdderm.com/,Gentle Pro ™  Series
Laser Off Spa , 1425 KINGS HWY, BROOKLYN NEW,YORK, United States     ,(917) 353-9805,,
Milady De La Terre Pro Studio , 1201 QUENTIN RD, BROOKLYN NEW,YORK, United States     ,(718) 473-6565,https://dialextonschool.com,Gentle Pro ™  Series
Forever Laser LLC , 7819 BAY PKWY, BROOKLYN New,York, United States     ,(917) 600-4339,,
Aesthetic Laser Rentals , 1227 150TH ST, WHITESTONE NEW,YORK, United States     ,(440) 318-4139,,
Brooklyn Laser Spa , 1222 KINGS HWY, BROOKLYN New,York, United States     ,(929) 461-6682,,
Marta LLC , 1723 E 12TH ST 3RD FLOOR, BROOKLYN NEW,YORK, United States     ,(347) 881-7107,,
Laser Studio NYC , 1723 E 12TH ST, BROOKLYN New,York, United States     ,(646) 725-0555,,
"ALINE BENJAMIN, M.D. ", 624 Kings Highway, Brooklyn New,York, United States     ,(718) 336-5025,,
HACKENSACK MEDICAL CENTER - Pediatric , 360 ESSEX ST STE 201, HACKENSACK New,Jersey, United States     ,(551) 996-8697,,
"KANEVSKY, ZHANNA ", 1763 East 12th Street, Brooklyn New,York, United States     ,,,
IV Beauty , 395 KINGS HWY, BROOKLYN NEW,YORK, United States     ,(718) 484-9181,,
Laser Hair Removal of NY & Electrolysis by Celina , 12510 LIBERTY AVE, SOUTH RICHMOND HILL New,York, United States     ,(718) 835-0444,https://www.laserhairremovalofny.com,Gentle Pro ™  Series
Body Factory Skin Care , 293 AVENUE S, BROOKLYN New,York, United States     ,(212) 255-5655,,
Got Hair ? LLC , 3611A E TREMONT AVE, BRONX New,York, United States     ,(347) 281-5576,http://gothairllc.com/,"Gentle Pro ™  Series, Exceed ™"
Fox Beauty Bar , 1105 AVENUE U, BROOKLYN NEW,YORK, United States     ,(347) 740-6885,https://opcmg.com,Gentle Pro ™  Series
Skin Laser and Surgery Specialists of NY & NJ (MAB) , 105 RAIDER BLVD STE 203, HILLSBOROUGH New,Jersey, United States     ,(201) 441-9890,http://www.skinandlasers.com/,Gentle Pro ™  Series
Complete Women's Healthcare , 200 Engle Street Suite 14, Englewood New,Jersey, United States     ,(201) 735-5700,https://www.drmarinajacobson.com,Gentle Pro ™  Series
Buda Khanda Darmaeva , 714 AVENUE U STE 1, BROOKLYN NEW,YORK, United States     ,(718) 312-9693,,
Studio4body , 2212 AVENUE U, BROOKLYN NEW,YORK, United States     ,(347) 530-8737,,
Laser Queen , 2232 E 4TH ST, BROOKLYN New,York, United States     ,(347) 672-5245,,
Maria Velentzas , 2160 UTOPIA PKWY, WHITESTONE New,York, United States     ,(718) 939-1303,https://smoothskinlaser.com,Gentle Pro ™  Series
Laser Studio NYC , 2277 HOMECREST AVE APT LR, BROOKLYN New,York, United States     ,(646) 725-0555,,
Marta LLC , 2277 HOMECREST AVE APT LR, BROOKLYN New,York, United States     ,(347) 881-7107,,
Argento Laser , 1221 QUENTIN RD FL 2, BROOKLYN New,York, United States     ,(718) 759-6258,https://www.argentonyc.com,Gentle Pro ™  Series
"Advanced Dermatology, P.C.  Center for Laser & Cosmetic Surgery ", 5847 188TH ST, Fresh Meadows New,York, United States     ,(516) 442-0133,http://www.advanceddermatologypc.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Laser Fit , 19418 NORTHERN BLVD, FLUSHING New,York, United States     ,(718) 225-0369,https://laserfitny.com/,Gentle Pro ™  Series
Montefiore Medical Center , 1250 WATERS PL BLDG 2, BRONX NEW,YORK, United States     ,(718) 920-8194,https://MONTEFIORE.COM,Gentle Pro ™  Series
"Summit Health Management, LLC ", 2 BRIGHTON RD, CLIFTON NEW,JERSEY, United States     ,(908) 277-8668,https://smgnj.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
"LIGRESTI, DOMINICK J., M.D. ", 31 Tioga Street, Staten Island New,York, United States     ,(973) 759-6569,http://ligrestiderm.com,Gentle Pro ™  Series
KEITH RYAN JACKSON MD PC , 11 RALPH PL STE 209, STATEN ISLAND New,York, United States     ,(718) 727-1331,,
LASER TIME STUDIO INC , 2900 OCEAN AVE APT 2M, BROOKLYN NEW,YORK, United States     ,,,
Panamerican Medical Services , 8915 175TH ST, JAMAICA New,York, United States     ,(646) 612-3442,,
"Arpi’s Spa, LLC ", 18907 UNION TPKE, FRESH MEADOWS New,York, United States     ,(718) 454-2338,,
Acne Solutions NYC Inc , 2579 E 17TH ST, BROOKLYN NEW,YORK, United States     ,(347) 679-2672,,
Love and Beauty Salon , 2979 OCEAN AVE, BROOKLYN New,York, United States     ,(646) 710-0035,,
Al-Anaqa llc. , 2816 AVENUE Z, BROOKLYN New,York, United States     ,(646) 591-5846,,
Maka Salon Spa Inc. , 1660 SHEEPSHEAD BAY RD, BROOKLYN New,York, United States     ,(718) 406-2212,https://www.facebook.com/MakaSalonSpa/?ref=hl,Gentle Pro ™  Series
Fab-skin inc , 1711 SHEEPSHEAD BAY RD, BROOKLYN New,York, United States     ,(347) 417-6891,,
Clear Face Laser Clinic , 20801 NORTHERN BLVD STE 3F, BAYSIDE New,York, United States     ,(718) 4282828,https://www.clearfacelaserclinic.com,"Gentle Pro ™  Series, PicoWay ®"
AK Vibe Corp , 1725A SHEEPSHEAD BAY RD 2nd FLOOR, BROOKLYN NEW,YORK, United States     ,(929) 400-1078,,
Shira Lipner RN , 46 SURREY LN, BERGENFIELD NEW,JERSEY, United States     ,(215) 605-7656,,
Artemis Wax , 23-54 BELL BLVD, BAYSIDE NEW,YORK, United States     ,(310) 804-2117,https://artemislanelp.com,Gentle Pro ™  Series
"Advanced Dermatology Laser & Cosmetic Surgery- Eyal Levit, MD ", 35 West End Avenue, Brooklyn New,York, United States     ,(718) 375-7546,http://levitdermatology.com/,Gentle Pro ™  Series
Dr. Anis Alam , 3119 CONEY ISLAND AVE, Brooklyn New,York, United States     ,(718) 483-8566,,
Simin Aesthetic Laser , 3009 OCEAN PKWY, BROOKLYN New,York, United States     ,(929) 499-8899,http://www.siminlaser.com/,"Gentle Pro ™  Series, Exceed ™"
Diamond Laser Spa , 161 BRIGHTON 11TH ST STE 9, BROOKLYN New,York, United States     ,,,
VIP Boutique LLC , 307 BRIGHTON BEACH AVE FL 2, BROOKLYN New,York, United States     ,(516) 351-8870,,
"Esthetique Laser Center INC., ", 243 BRIGHTON BEACH AVE FL 2, BROOKLYN New,York, United States     ,(929) 218-5888,https://yandex.ru,Gentle Pro ™  Series
Premium Laser Studio INC , 165 W END AVE # 3, BROOKLYN New,York, United States     ,(347) 729-4648,,
Unique Laser , 2031 FOREST AVE STE 11, STATEN ISLAND New,York, United States     ,(646) 667-1833,,
VIO Med Spa Paramus , 805 BERGEN TOWN CTR, PARAMUS NEW,JERSEY, United States     ,(201) 965-1170,,
Slate Medspa , 165 E STATE RT 4, PARAMUS New,Jersey, United States     ,(201) 712-0222,https://slatemedspa.com/,"Gentle Pro ™  Series, VelaShape ®"
Victory Internal Medicine , 2315 Victory Boulevard, Staten Island New,York, United States     ,(718) 698-4379,,
"GOLDSMAN, CARY, I., M.D. ", 2344 Victory Blvd, Staten Island New,York, United States     ,(718) 494-7546,https://icloud.com,Gentle Pro ™  Series
"NE BRONX OB-GYN ASSOCIATES, PC ", 623 E 233RD ST, BRONX New,York, United States     ,,,
"Summit Health Management, LLC ", 1 SEYMOUR ST FL 6, Montclair New,Jersey, United States     ,(908) 277-8668,https://smgnj.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Image Dermatology , 51 PARK ST, MONTCLAIR New,Jersey, United States     ,(973) 509-6900,http://www.imagedermatology.com,Gentle Pro ™  Series
"HEAVENLY BODIES, INC. ", 942 Mclean Avenue, Yonkers New,York, United States     ,,,
Selectrolysis , 6 NILES PL, STATEN ISLAND NEW,YORK, United States     ,(347) 236-4608,,
Evolve Medical Holdings LLC , 46 S PARK ST, MONTCLAIR New,Jersey, United States     ,(800) 867-8015,https://evolvemedspa.com,Gentle Pro ™  Series
"LEDERMAN, JOSIANE S. ", 116 Lamberts Lane, Staten Island New,York, United States     ,(718) 370-0422,,
LisaMarie's All Natural Body Solutions , 511 RIVER DR, Elmwood Park New,Jersey, United States     ,(201) 410-5056,,
Esther Gruber Electrolysis , 50 EDWARDS RD, CLIFTON NEW,JERSEY, United States     ,(845) 826-0261 ‬,,
VALLEY HEALTH MEDICAL GROUP , 40 WASHINGTON AVE, DUMONT New,Jersey, United States     ,(201) 387-7055,http://www.valleyhealthsystems.com,Gentle Pro ™  Series
Skin Esteem , 19609 LINDEN BLVD, SAINT ALBANS New,York, United States     ,(718) 276-1981,http://skinesteem.org,"Gentle Pro ™  Series, VelaShape ® , Exceed ™"
Schweiger Dermatology Group , 30 W CENTURY RD, Paramus New,Jersey, United States     ,(973) 571-2121,http://www.thedermatologygroup.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Top Development , 18221 150TH AVE, JAMAICA NEW,YORK, United States     ,(703) 310-6632,,
Soleil Laser Hair Removal , 5331 MARATHON PKWY, LITTLE NECK New,York, United States     ,(718) 279-8000,https://www.soleillaserhairremoval.com,Gentle Pro ™  Series
Lash Gawd , 155 NEW DORP PLZ N STE 2B, STATEN ISLAND NEW,YORK, United States     ,347-465-0178,,
ATZ Marketing , 655 YONKERS AVE, YONKERS NEW,YORK, United States     ,718-885-5725,,
Electrolysis & Laser Hair Removal by Lisa , 567 KIMBALL AVE, YONKERS New,York, United States     ,(914) 237-4117,,
Schweiger Dermatology Group , 60 POMPTON AVE, Verona New,Jersey, United States     ,(973) 571-2121,http://www.thedermatologygroup.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta, CO2RE ®"
Evolve Medical Holdings LLC , 2716 HYLAN BLVD, STATEN ISLAND NEW,YORK, United States     ,(800) 867-8015,https://evolvemedspa.com,"Gentle Pro ™  Series, Exceed ™"
Baxt CosMedical , 351 EVELYN ST, PARAMUS New,Jersey, United States     ,(201) 265-1300,http://www.cosmedical.com/,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Satori Laser Hair Removal , 39 GREAT NECK RD, GREAT NECK NEW,YORK, United States     ,(212) 255-2588,https://www.satorilaser.com/,Gentle Pro ™  Series
Artemis Wax , 14 GREAT NECK RD, GREAT NECK NEW,YORK, United States     ,(310) 804-2117,https://artemislanelp.com,Gentle Pro ™  Series
